order_id,customer_id,subproduct_id,quantity,unit_price,discount_amount,shipping_cost,total_amount,payment_id,order_date,status_id,employee_id,city_id
3957,142,82,1,205165,20516,0,184649,1,2023-04-15,3,66,22
3958,506,86,5,205165,0,15000,1040825,12,2025-01-30,1,39,10
3959,679,166,2,542301,0,0,1084602,2,2023-08-08,5,22,23
3960,1867,340,1,1177247,0,20000,1197247,1,2025-10-28,4,25,15
3961,226,497,1,1164592,0,20000,1184592,2,2026-03-05,4,37,20
3962,986,505,4,1204592,0,25000,4843368,5,2026-05-24,1,48,24
3963,1242,126,1,1427646,0,20000,1447646,7,2023-08-15,3,9,22
3964,2319,358,2,1099326,0,25000,2223652,6,2023-03-28,5,77,12
3965,653,479,1,435632,0,20000,455632,5,2023-05-14,5,61,27
3966,230,363,1,1069326,0,30000,1099326,12,2026-06-11,2,40,27
3967,1383,14,3,283478,0,20000,870434,6,2025-09-02,4,54,7
3968,1545,277,3,202494,0,25000,632482,9,2024-01-28,6,71,13
3969,412,381,1,1033936,51696,0,982240,1,2023-05-30,4,57,6
3970,1479,484,1,425632,21281,10000,414351,8,2025-07-13,8,10,1
3971,1598,106,4,1108263,0,10000,4443052,1,2023-04-30,5,32,22
3972,1937,212,4,1035325,0,10000,4151300,9,2023-02-12,4,19,10
3973,269,330,2,1177247,117724,25000,2144046,12,2025-10-22,1,60,5
3974,2300,394,4,1033936,51696,25000,3953960,9,2026-08-27,1,41,21
3975,1068,478,1,425632,0,30000,455632,9,2024-05-17,3,13,13
3976,1226,314,1,155454,23318,15000,147136,12,2024-06-13,3,22,10
3977,1634,179,1,582301,0,25000,607301,2,2025-03-29,5,75,23
3978,441,234,2,1169215,0,10000,2348430,12,2025-12-05,3,39,10
3979,1307,346,4,1147247,0,20000,4608988,11,2023-06-12,4,59,16
3980,780,379,2,1099326,109932,0,1978788,7,2023-07-02,6,3,2
3981,332,210,1,995325,0,30000,1025325,9,2023-04-30,4,57,23
3982,2216,483,2,455632,45563,30000,850138,11,2023-05-19,5,75,11
3983,2342,248,1,237829,0,20000,257829,3,2023-12-06,7,41,16
3984,1224,50,3,1039429,0,25000,3143287,7,2026-02-09,4,24,1
3985,1357,27,2,761327,0,20000,1542654,11,2026-07-21,5,51,4
3986,1370,2,1,303478,0,10000,313478,12,2023-01-08,5,48,14
3987,2071,534,3,585602,29280,10000,1678966,9,2023-11-17,4,34,21
3988,1811,12,1,303478,0,25000,328478,5,2023-02-22,1,16,1
3989,427,508,1,1174592,0,10000,1184592,10,2025-04-20,6,57,12
3990,132,16,1,273478,0,10000,283478,2,2024-04-14,5,76,7
3991,1351,128,3,1427646,71382,15000,4083792,5,2023-11-25,3,68,27
3992,1301,47,1,1029429,0,10000,1039429,12,2025-02-02,5,38,29
3993,2001,124,3,1407646,70382,15000,4026792,8,2024-07-08,1,13,2
3994,128,11,1,293478,0,25000,318478,9,2024-10-24,2,19,28
3995,336,147,1,1297879,0,15000,1312879,7,2023-04-24,5,23,10
3996,1982,436,2,1013839,0,30000,2057678,6,2023-04-09,5,60,9
3997,2071,444,4,1013839,50691,10000,3862592,1,2023-08-01,3,56,21
3998,1910,251,1,217829,10891,30000,236938,10,2026-05-04,4,34,3
3999,607,216,1,995325,49766,0,945559,11,2026-04-22,2,72,19
4000,2022,525,1,69707,0,15000,84707,2,2023-06-10,5,8,14
4001,808,420,1,1065563,0,20000,1085563,6,2026-04-25,8,65,15
4002,352,539,3,585602,0,20000,1776806,1,2025-11-04,5,54,27
4003,1846,80,1,846915,42345,15000,819570,8,2023-05-19,4,45,16
4004,1088,201,2,1025325,51266,25000,1973118,7,2026-01-12,2,35,12
4005,2241,202,1,1015325,50766,15000,979559,1,2023-04-30,2,24,20
4006,2138,343,2,1157247,57862,25000,2223770,2,2025-11-25,4,8,2
4007,1871,464,1,372900,0,20000,392900,11,2025-11-12,3,32,2
4008,2007,2,3,303478,0,25000,935434,9,2024-10-03,3,26,22
4009,250,10,1,273478,0,25000,298478,7,2023-11-27,5,43,24
4010,956,456,1,362900,0,10000,372900,10,2024-08-16,7,75,15
4011,2151,471,2,382900,0,15000,780800,8,2024-01-02,4,53,10
4012,898,318,3,145454,7272,20000,434546,7,2023-07-04,4,6,8
4013,909,105,1,1108263,55413,10000,1062850,4,2023-07-17,3,11,13
4014,1287,505,1,1204592,0,20000,1224592,3,2023-09-10,3,59,16
4015,39,413,2,1243713,124371,20000,2258684,7,2023-08-28,5,46,20
4016,1500,257,1,217829,0,30000,247829,10,2025-05-04,5,11,22
4017,255,221,3,1179215,58960,25000,3385765,4,2026-08-13,6,55,14
4018,1488,425,1,1148346,0,10000,1158346,12,2024-09-05,5,21,27
4019,2492,457,1,362900,18145,0,344755,8,2024-09-05,3,18,23
4020,1016,67,2,836915,0,10000,1683830,7,2023-09-06,4,68,3
4021,2421,49,1,1009429,0,25000,1034429,8,2024-05-10,4,23,11
4022,67,508,3,1174592,0,30000,3553776,6,2024-01-01,1,4,6
4023,932,194,1,80278,4013,25000,101265,3,2026-08-07,3,64,4
4024,843,437,1,1003839,50191,15000,968648,3,2026-02-21,4,38,6
4025,1850,118,5,1138263,56913,15000,5421750,7,2024-11-10,3,70,17
4026,1949,162,5,582301,58230,0,2620355,12,2024-06-02,3,23,3
4027,380,490,1,455632,45563,0,410069,10,2026-01-17,3,76,17
4028,1113,318,1,145454,21818,10000,133636,4,2024-08-10,4,23,12
4029,2020,42,4,999429,0,10000,4007716,11,2024-07-11,4,48,9
4030,1111,481,4,425632,0,0,1702528,4,2024-10-21,1,12,2
4031,2276,44,2,1029429,51471,25000,1980916,3,2025-02-23,2,32,23
4032,2459,486,2,455632,22781,30000,895702,6,2026-06-21,4,26,7
4033,2326,550,1,575602,0,25000,600602,6,2023-09-18,4,74,28
4034,1486,515,2,79707,0,25000,184414,12,2023-04-15,5,40,8
4035,752,283,1,222494,0,30000,252494,2,2025-11-16,6,9,26
4036,2138,5,3,273478,13673,20000,799415,12,2025-12-19,4,3,2
4037,439,433,2,1023839,0,20000,2067678,2,2025-05-15,2,4,19
4038,1005,511,3,1194592,59729,10000,3414589,6,2025-03-22,1,5,4
4039,524,141,1,1287879,128787,10000,1169092,6,2026-02-22,3,37,13
4040,1171,520,5,79707,0,0,398535,3,2025-03-09,4,40,5
4041,33,74,1,836915,0,0,836915,11,2023-05-06,3,31,1
4042,1843,118,1,1138263,0,20000,1158263,1,2024-10-28,6,10,26
4043,982,199,5,80278,8027,25000,386255,11,2025-01-08,6,69,1
4044,2402,173,2,572301,0,10000,1154602,2,2024-05-03,4,11,6
4045,2009,285,4,212494,0,0,849976,5,2026-02-07,5,29,7
4046,1584,169,2,552301,0,10000,1114602,4,2023-10-21,2,63,29
4047,170,219,1,995325,99532,10000,905793,5,2025-02-26,4,19,25
4048,1972,177,3,552301,0,20000,1676903,8,2024-08-08,3,20,7
4049,1014,251,1,217829,0,10000,227829,1,2025-10-24,4,28,9
4050,558,154,2,1307879,0,20000,2635758,11,2024-01-05,2,46,19
4051,878,313,2,145454,29090,0,232728,4,2025-12-16,5,4,15
4052,2078,86,2,205165,0,30000,440330,12,2026-06-30,5,19,12
4053,583,287,1,222494,0,25000,247494,4,2024-08-14,3,46,7
4054,2017,380,1,1079326,0,10000,1089326,10,2026-05-18,1,29,3
4055,2008,269,2,232494,0,0,464988,10,2026-04-20,5,23,2
4056,945,418,1,1105563,0,0,1105563,6,2026-06-05,3,44,28
4057,2434,320,1,175454,0,10000,185454,10,2024-07-06,5,60,28
4058,2004,151,1,1307879,0,10000,1317879,4,2024-03-31,5,33,4
4059,874,208,1,995325,49766,15000,960559,8,2025-12-27,8,29,20
4060,2218,349,1,1177247,0,0,1177247,7,2025-10-05,2,43,13
4061,467,149,3,1287879,128787,15000,3492276,7,2024-03-17,3,49,10
4062,1442,454,1,382900,38290,0,344610,8,2025-06-29,5,12,1
4063,356,229,4,1169215,0,10000,4686860,3,2025-01-10,3,48,29
4064,71,126,1,1427646,0,0,1427646,1,2024-11-20,5,32,18
4065,341,80,4,846915,84691,10000,3058896,3,2024-06-17,5,4,9
4066,525,136,1,1397646,139764,10000,1267882,9,2026-07-24,7,23,19
4067,1762,41,5,1009429,100942,25000,4567435,9,2023-09-16,3,53,27
4068,944,1,3,263478,0,25000,815434,7,2025-05-12,4,37,13
4069,2212,418,3,1105563,110556,15000,3000021,9,2026-01-18,7,13,9
4070,693,340,2,1177247,0,0,2354494,3,2026-03-25,7,68,14
4071,2384,213,2,1025325,0,15000,2065650,10,2024-09-17,1,32,27
4072,1816,378,1,1059326,158898,30000,930428,5,2023-10-27,3,65,4
4073,783,129,1,1427646,0,10000,1437646,1,2025-03-22,5,51,13
4074,808,207,1,1015325,152298,30000,893027,10,2024-10-23,7,10,15
4075,2286,387,1,1033936,0,0,1033936,12,2023-07-20,3,50,13
4076,1033,423,3,510089,0,10000,1540267,6,2024-08-23,4,77,10
4077,2300,155,1,1317879,0,0,1317879,1,2025-08-25,4,37,21
4078,13,204,1,995325,49766,0,945559,9,2025-07-21,5,65,8
4079,1254,195,4,60278,0,10000,251112,5,2025-12-24,4,59,9
4080,483,22,5,781327,0,25000,3931635,11,2024-05-17,4,77,14
4081,414,165,2,562301,0,15000,1139602,12,2024-03-29,5,35,17
4082,2060,149,1,1287879,64393,0,1223486,2,2023-11-27,3,3,4
4083,2016,152,2,1287879,193181,25000,2214396,4,2026-06-26,4,69,9
4084,281,130,3,1407646,0,0,4222938,6,2023-12-18,1,13,22
4085,1700,49,3,1009429,50471,25000,2901874,8,2023-01-12,3,4,14
4086,633,35,2,771327,77132,30000,1418390,7,2024-07-30,3,31,28
4087,136,52,2,1019429,0,15000,2053858,10,2023-07-30,2,36,22
4088,551,220,1,1035325,0,10000,1045325,5,2023-10-13,4,62,1
4089,1418,14,1,283478,14173,10000,279305,3,2024-01-01,2,59,14
4090,162,280,4,232494,11624,25000,908480,8,2025-02-01,2,37,27
4091,878,426,1,1118346,0,20000,1138346,12,2026-04-05,1,66,15
4092,1571,229,2,1169215,116921,10000,2114588,3,2025-08-29,4,41,22
4093,1525,268,2,227829,22782,10000,420094,8,2025-09-12,4,5,24
4094,868,526,2,49707,0,0,99414,6,2023-07-29,2,57,28
4095,2129,130,1,1407646,0,10000,1417646,6,2026-02-11,4,68,2
4096,559,220,1,1035325,0,30000,1065325,5,2025-05-29,2,17,25
4097,1712,310,1,145454,0,15000,160454,3,2023-10-23,4,25,28
4098,1488,391,3,1063936,0,20000,3211808,1,2023-01-12,4,52,27
4099,620,366,5,1079326,53966,15000,5141800,3,2023-08-10,2,16,15
4100,2218,319,1,135454,0,30000,165454,1,2023-02-27,7,32,13
4101,1783,422,1,550089,55008,25000,520081,3,2023-07-25,1,51,3
4102,1948,299,2,155454,0,0,310908,2,2026-02-10,4,58,24
4103,1750,118,1,1138263,56913,30000,1111350,11,2025-05-18,3,71,19
4104,2400,468,1,392900,0,20000,412900,7,2024-10-29,4,48,5
4105,165,188,2,60278,0,20000,140556,8,2026-05-09,5,39,26
4106,1138,188,1,60278,3013,15000,72265,4,2025-04-20,4,38,25
4107,1853,176,1,542301,0,10000,552301,7,2024-08-26,4,66,15
4108,1483,164,5,582301,0,10000,2921505,11,2024-05-21,4,34,24
4109,190,295,1,202494,0,10000,212494,6,2023-12-21,7,21,10
4110,2018,64,5,856915,42845,10000,4080350,8,2023-05-17,3,59,1
4111,2256,198,4,50278,0,10000,211112,1,2026-03-18,5,25,5
4112,1100,196,1,70278,7027,20000,83251,1,2023-03-20,4,4,3
4113,378,134,4,1417646,70882,10000,5397056,9,2026-07-28,2,70,3
4114,256,347,1,1187247,0,20000,1207247,8,2024-09-24,5,16,8
4115,506,53,1,1009429,0,25000,1034429,5,2026-02-15,4,36,10
4116,221,443,1,1013839,50691,15000,978148,7,2026-01-17,5,18,13
4117,135,432,1,768998,76899,15000,707099,7,2026-07-27,1,41,8
4118,1952,202,1,1015325,50766,10000,974559,2,2024-05-27,5,39,14
4119,1489,148,1,1297879,129787,20000,1188092,9,2023-09-02,6,64,21
4120,111,7,2,303478,15173,15000,591610,1,2023-05-02,6,53,26
4121,2447,211,3,995325,99532,20000,2707379,4,2026-07-28,2,66,8
4122,763,199,4,80278,4013,30000,335060,11,2023-08-28,6,28,19
4123,192,403,1,1043936,0,20000,1063936,1,2025-05-30,7,17,8
4124,160,511,1,1194592,0,20000,1214592,7,2026-07-30,2,54,11
4125,178,248,1,237829,23782,20000,234047,12,2026-01-04,1,2,10
4126,1575,442,1,1003839,0,15000,1018839,4,2024-07-04,4,9,10
4127,2373,286,2,222494,0,15000,459988,12,2026-04-10,3,9,22
4128,1593,88,1,205165,0,10000,215165,8,2026-08-30,5,72,28
4129,1707,178,1,572301,28615,15000,558686,8,2023-11-08,6,39,12
4130,1069,354,5,1069326,0,25000,5371630,10,2023-08-08,4,5,15
4131,1573,26,1,791327,0,15000,806327,11,2025-06-07,1,12,10
4132,321,427,2,1148346,0,10000,2306692,4,2025-02-18,6,32,12
4133,823,299,1,155454,0,25000,180454,11,2025-02-12,1,29,6
4134,729,396,1,1043936,0,15000,1058936,2,2024-01-22,5,52,12
4135,2397,280,1,232494,0,15000,247494,11,2024-09-10,5,65,29
4136,2260,117,1,1108263,0,15000,1123263,5,2025-04-19,3,3,8
4137,1994,259,2,247829,24782,30000,476094,10,2026-07-14,4,4,27
4138,68,102,1,1148263,57413,0,1090850,3,2025-05-17,3,68,15
4139,606,272,4,202494,30374,30000,718480,5,2023-12-06,3,61,8
4140,1679,500,1,1164592,58229,15000,1121363,1,2023-04-16,1,3,24
4141,464,462,2,372900,37290,15000,686220,8,2024-01-09,5,1,26
4142,1271,420,2,1065563,0,20000,2151126,2,2026-08-27,3,19,21
4143,1788,422,1,550089,55008,25000,520081,3,2024-09-27,3,48,27
4144,1729,139,2,1397646,0,10000,2805292,2,2023-05-17,3,36,19
4145,624,539,4,585602,0,20000,2362408,10,2024-01-02,3,63,25
4146,1409,126,1,1427646,0,25000,1452646,9,2025-12-03,3,3,15
4147,1127,273,2,202494,0,15000,419988,1,2026-08-06,4,6,5
4148,550,461,5,392900,0,25000,1989500,2,2026-07-30,1,35,27
4149,433,138,1,1437646,0,25000,1462646,6,2023-09-12,1,67,11
4150,2062,299,1,155454,0,20000,175454,12,2025-10-25,4,22,29
4151,862,93,3,195165,0,25000,610495,1,2025-02-07,3,60,7
4152,283,524,1,69707,3485,10000,76222,10,2025-11-14,2,31,22
4153,1404,168,1,582301,87345,10000,504956,2,2026-01-19,2,40,13
4154,921,82,1,205165,10258,20000,214907,10,2024-01-15,5,58,2
4155,35,264,4,237829,0,0,951316,12,2026-07-14,5,23,13
4156,1552,37,1,791327,0,25000,816327,5,2023-02-05,3,32,24
4157,2107,284,1,222494,44498,0,177996,10,2023-12-08,6,73,2
4158,2195,470,2,382900,0,10000,775800,8,2024-03-04,1,38,25
4159,329,270,5,192494,19249,20000,886225,3,2026-03-17,5,57,24
4160,19,7,2,303478,0,0,606956,8,2024-03-20,4,8,24
4161,2452,202,1,1015325,0,15000,1030325,2,2025-05-06,1,49,20
4162,2089,21,1,751327,75132,25000,701195,8,2023-12-20,5,31,28
4163,2125,108,3,1128263,56413,15000,3230550,11,2023-12-18,4,5,18
4164,2011,154,1,1307879,0,20000,1327879,6,2025-07-20,3,8,1
4165,1744,371,4,1079326,0,15000,4332304,1,2024-11-15,7,7,5
4166,1784,505,1,1204592,0,20000,1224592,8,2023-11-04,2,57,22
4167,959,339,1,1187247,0,30000,1217247,11,2024-10-12,1,55,9
4168,302,417,2,1085563,0,15000,2186126,3,2023-07-12,5,15,24
4169,1516,185,2,50278,0,0,100556,5,2025-11-04,6,36,27
4170,594,161,4,582301,29115,20000,2232744,9,2026-05-26,5,60,1
4171,418,418,3,1105563,0,0,3316689,8,2025-04-01,4,5,11
4172,384,21,3,751327,0,0,2253981,8,2023-04-12,6,30,16
4173,2260,448,1,1023839,51191,30000,1002648,8,2025-06-26,5,15,8
4174,1377,340,1,1177247,0,10000,1187247,11,2026-05-31,3,30,13
4175,1714,322,1,135454,6772,20000,148682,11,2026-01-24,7,30,15
4176,1956,153,3,1277879,0,15000,3848637,12,2026-08-21,5,4,21
4177,784,353,2,1089326,0,0,2178652,2,2025-03-26,2,47,25
4178,191,32,2,781327,0,10000,1572654,10,2023-06-02,4,68,23
4179,1120,536,4,595602,59560,0,2144168,2,2024-01-08,2,13,18
4180,779,335,4,1167247,0,20000,4688988,12,2023-01-01,4,11,27
4181,2417,95,1,235165,11758,30000,253407,11,2023-04-27,3,75,3
4182,2095,488,2,445632,66844,20000,777576,11,2024-04-15,2,39,20
4183,1024,334,2,1167247,58362,25000,2242770,10,2024-10-21,6,54,17
4184,709,197,4,80278,0,0,321112,8,2025-02-25,2,30,29
4185,806,477,3,455632,22781,20000,1318553,1,2025-03-11,6,67,29
4186,1357,66,2,866915,0,30000,1763830,8,2023-05-23,5,70,4
4187,878,438,2,1023839,102383,0,1842912,12,2024-04-08,3,39,15
4188,1083,364,5,1079326,53966,15000,5141800,2,2025-03-23,5,8,2
4189,557,421,3,530089,79513,25000,1376728,5,2023-03-31,5,24,10
4190,1308,456,4,362900,0,25000,1476600,2,2025-08-29,4,23,4
4191,1433,135,2,1397646,139764,15000,2530764,10,2025-02-02,2,64,16
4192,1025,283,1,222494,0,0,222494,12,2026-03-08,4,43,27
4193,1692,428,2,1138346,0,25000,2301692,8,2026-02-03,5,21,2
4194,1050,339,3,1187247,0,25000,3586741,12,2025-01-08,2,20,27
4195,120,142,1,1317879,0,10000,1327879,12,2024-07-15,2,75,19
4196,797,451,1,1013839,50691,0,963148,3,2024-07-31,2,32,2
4197,1223,119,1,1148263,0,30000,1178263,1,2026-03-16,4,8,24
4198,1240,42,1,999429,49971,30000,979458,11,2026-03-10,3,13,7
4199,717,522,1,69707,0,25000,94707,2,2026-03-07,3,15,17
4200,2419,437,4,1003839,50191,0,3814592,3,2023-01-13,4,38,25
4201,262,76,3,856915,0,15000,2585745,11,2026-06-29,5,72,9
4202,1898,425,1,1148346,114834,15000,1048512,7,2025-07-16,5,57,7
4203,856,3,2,263478,13173,10000,510610,12,2026-05-27,2,63,8
4204,720,76,2,856915,0,20000,1733830,1,2026-02-09,4,8,28
4205,2102,260,4,247829,12391,15000,956752,8,2025-04-08,2,32,4
4206,1499,453,4,382900,0,30000,1561600,9,2024-09-08,8,59,17
4207,398,90,1,235165,0,15000,250165,10,2024-01-31,3,24,13
4208,2301,392,1,1063936,53196,20000,1030740,5,2024-10-04,5,40,19
4209,492,211,1,995325,0,30000,1025325,7,2024-04-04,3,10,20
4210,1721,513,1,59707,0,30000,89707,10,2024-02-20,5,5,12
4211,1764,4,3,303478,15173,20000,884915,11,2024-08-20,4,57,22
4212,138,482,1,465632,0,30000,495632,8,2024-09-01,2,62,14
4213,2000,23,2,751327,37566,25000,1452522,12,2023-07-29,1,21,18
4214,1851,109,1,1108263,0,20000,1128263,1,2025-09-30,3,60,7
4215,838,436,1,1013839,0,10000,1023839,1,2026-07-22,1,51,5
4216,667,175,1,542301,0,30000,572301,2,2024-05-26,4,75,26
4217,2307,82,3,205165,0,10000,625495,4,2025-07-23,1,54,17
4218,369,415,1,1243713,0,25000,1268713,7,2025-03-04,3,77,5
4219,2148,69,1,876915,43845,20000,853070,5,2025-06-16,4,9,25
4220,2236,178,1,572301,0,25000,597301,1,2025-06-06,4,57,2
4221,662,114,5,1138263,0,20000,5711315,12,2024-03-16,1,18,1
4222,1452,127,3,1417646,141764,30000,3857646,10,2023-06-24,7,52,28
4223,1879,225,1,1179215,117921,20000,1081294,5,2023-11-11,2,73,23
4224,614,266,1,237829,11891,25000,250938,2,2026-06-25,3,58,28
4225,1146,10,1,273478,41021,15000,247457,11,2025-10-21,6,15,22
4226,71,418,1,1105563,55278,25000,1075285,4,2023-09-20,5,61,18
4227,436,277,1,202494,20249,20000,202245,12,2023-01-26,2,47,23
4228,2490,129,3,1427646,71382,25000,4093792,12,2025-12-13,5,19,15
4229,2441,519,1,59707,0,25000,84707,12,2025-01-02,4,75,18
4230,1720,514,1,49707,0,10000,59707,2,2024-03-14,2,11,8
4231,1601,69,5,876915,0,30000,4414575,12,2023-10-01,2,20,15
4232,1996,323,1,175454,8772,10000,176682,9,2025-09-08,4,28,12
4233,1753,479,1,435632,0,20000,455632,5,2025-10-02,5,21,14
4234,1701,461,1,392900,0,0,392900,3,2025-06-11,3,26,21
4235,561,498,2,1164592,58229,10000,2222726,8,2024-11-27,3,10,29
4236,581,497,1,1164592,0,20000,1184592,12,2025-04-11,4,40,10
4237,1779,29,2,751327,37566,15000,1442522,2,2025-12-04,8,30,3
4238,96,411,1,1192030,0,30000,1222030,12,2023-06-13,2,64,13
4239,1244,342,1,1177247,58862,20000,1138385,10,2023-10-21,1,7,28
4240,1067,533,1,575602,0,0,575602,11,2023-06-05,5,44,28
4241,1493,2,5,303478,15173,10000,1451525,3,2026-04-30,4,56,29
4242,929,487,1,445632,22281,30000,453351,5,2023-12-18,5,27,7
4243,758,430,1,748998,0,20000,768998,7,2023-11-12,4,24,3
4244,228,385,4,1073936,0,20000,4315744,10,2024-08-03,5,34,16
4245,2152,495,3,1194592,0,10000,3593776,1,2024-12-31,2,61,23
4246,267,45,2,1019429,50971,15000,1951916,1,2026-07-31,1,53,17
4247,1252,109,1,1108263,110826,20000,1017437,11,2025-07-10,4,17,24
4248,93,550,1,575602,0,0,575602,11,2024-08-10,3,48,4
4249,1859,340,1,1177247,58862,15000,1133385,7,2023-02-04,3,32,12
4250,749,99,1,195165,0,25000,220165,3,2026-03-18,3,36,8
4251,1158,201,1,1025325,0,30000,1055325,10,2023-05-07,3,10,2
4252,207,52,2,1019429,0,10000,2048858,6,2025-05-22,3,55,17
4253,2443,161,1,582301,0,15000,597301,5,2025-10-06,2,13,21
4254,2225,67,3,836915,0,25000,2535745,7,2025-08-07,4,47,18
4255,2288,392,1,1063936,53196,25000,1035740,2,2026-08-23,2,10,21
4256,911,391,2,1063936,0,20000,2147872,2,2026-04-08,3,22,6
4257,2082,485,1,425632,0,30000,455632,5,2023-12-22,3,61,20
4258,2207,397,2,1043936,0,10000,2097872,1,2023-05-26,5,33,6
4259,2212,54,2,1009429,100942,10000,1826974,9,2023-03-17,5,30,9
4260,1342,494,1,1164592,0,20000,1184592,4,2024-10-12,1,11,29
4261,341,188,4,60278,0,10000,251112,11,2026-05-04,3,75,9
4262,939,344,1,1167247,0,30000,1197247,2,2024-11-17,8,22,13
4263,1698,413,2,1243713,0,20000,2507426,6,2025-05-18,4,51,22
4264,178,4,2,303478,15173,15000,591610,2,2025-04-24,1,16,10
4265,540,30,1,761327,0,10000,771327,2,2026-07-27,5,43,9
4266,1042,155,1,1317879,65893,30000,1281986,11,2025-01-26,5,35,14
4267,213,320,4,175454,0,25000,726816,7,2023-05-13,4,38,25
4268,2077,524,1,69707,0,30000,99707,10,2025-06-03,4,42,16
4269,1560,29,1,751327,0,30000,781327,6,2023-11-16,5,38,12
4270,1133,97,3,205165,20516,10000,563947,9,2025-02-26,5,14,28
4271,523,172,1,562301,0,15000,577301,7,2023-08-05,4,30,26
4272,1734,517,1,79707,0,15000,94707,9,2025-04-30,3,44,20
4273,2443,458,1,392900,0,20000,412900,8,2026-02-28,3,5,21
4274,1419,421,1,530089,0,15000,545089,4,2023-04-27,5,19,10
4275,134,91,2,225165,22516,0,405298,10,2026-06-27,5,53,7
4276,1009,335,2,1167247,58362,0,2217770,2,2023-12-31,2,42,24
4277,35,8,1,303478,0,30000,333478,10,2023-07-29,4,19,13
4278,616,10,2,273478,27347,0,492262,12,2023-09-12,1,64,7
4279,1344,458,4,392900,19645,15000,1508020,6,2025-08-13,5,50,5
4280,772,291,1,202494,0,20000,222494,12,2023-10-11,5,9,28
4281,1382,468,2,392900,19645,25000,771510,11,2024-07-31,5,1,4
4282,1378,123,2,1427646,0,25000,2880292,10,2026-04-01,3,8,19
4283,1541,19,3,263478,0,20000,810434,7,2025-01-03,5,18,17
4284,399,57,1,1009429,50471,10000,968958,8,2024-11-27,1,5,23
4285,930,1,3,263478,0,15000,805434,8,2024-05-04,3,54,25
4286,1721,457,2,362900,36290,15000,668220,9,2026-07-02,1,7,12
4287,272,8,1,303478,0,25000,328478,7,2026-06-29,4,64,13
4288,721,291,3,202494,0,15000,622482,11,2023-12-17,2,58,27
4289,831,265,1,247829,12391,25000,260438,2,2023-03-15,1,7,24
4290,956,351,3,1157247,0,15000,3486741,4,2023-04-19,5,29,15
4291,1262,288,1,192494,19249,15000,188245,1,2026-08-19,4,55,26
4292,1648,346,1,1147247,0,25000,1172247,4,2024-03-02,3,49,29
4293,953,258,5,237829,0,0,1189145,3,2026-04-07,5,46,21
4294,1102,104,2,1118263,55913,0,2124700,5,2025-05-07,3,28,8
4295,106,354,1,1069326,53466,25000,1040860,2,2024-04-10,3,36,2
4296,577,395,3,1043936,0,20000,3151808,7,2025-11-13,2,32,11
4297,1015,38,1,761327,0,30000,791327,2,2026-07-03,2,12,22
4298,1941,122,1,1427646,0,20000,1447646,4,2025-08-29,6,15,24
4299,1192,161,3,582301,0,15000,1761903,12,2025-09-17,2,75,12
4300,652,444,2,1013839,0,20000,2047678,10,2026-07-06,1,64,25
4301,1926,195,3,60278,0,15000,195834,2,2023-03-22,2,4,9
4302,2329,552,1,585602,29280,10000,566322,5,2024-05-07,3,13,24
4303,923,10,2,273478,27347,15000,507262,8,2023-10-16,3,39,11
4304,1021,477,4,455632,45563,0,1640276,5,2024-10-02,4,20,19
4305,1504,424,1,520089,0,0,520089,4,2023-10-07,3,15,18
4306,261,84,1,235165,0,30000,265165,2,2023-11-13,2,40,2
4307,1130,59,1,1029429,51471,30000,1007958,6,2024-11-09,3,33,17
4308,1029,188,1,60278,3013,25000,82265,3,2025-06-06,2,64,7
4309,751,10,1,273478,13673,0,259805,5,2023-06-01,4,67,5
4310,671,499,2,1184592,0,10000,2379184,5,2025-02-27,4,42,21
4311,2134,119,3,1148263,0,30000,3474789,1,2024-01-30,3,35,20
4312,113,231,2,1199215,59960,0,2278510,3,2023-01-25,1,10,21
4313,356,546,3,555602,111120,20000,1353446,5,2025-01-22,7,34,29
4314,255,62,1,836915,0,30000,866915,11,2023-03-27,1,21,14
4315,670,428,1,1138346,0,10000,1148346,3,2023-09-18,2,39,11
4316,1263,368,4,1099326,0,25000,4422304,4,2026-07-23,4,39,10
4317,1739,287,5,222494,11124,10000,1066850,4,2025-09-12,5,20,26
4318,817,485,1,425632,0,10000,435632,7,2024-10-15,2,57,4
4319,1558,295,2,202494,0,15000,419988,6,2023-05-10,2,37,15
4320,551,400,1,1043936,52196,10000,1001740,6,2025-04-08,4,46,1
4321,2218,513,1,59707,0,30000,89707,11,2024-12-17,6,68,13
4322,256,226,4,1189215,59460,20000,4539020,5,2026-03-05,4,36,8
4323,2365,358,3,1099326,0,10000,3307978,2,2026-06-17,5,16,8
4324,914,56,3,1029429,0,10000,3098287,2,2023-05-24,5,24,18
4325,1749,104,4,1118263,111826,20000,4045748,2,2023-08-03,2,74,7
4326,848,103,2,1138263,0,30000,2306526,9,2025-07-22,4,32,6
4327,386,147,1,1297879,0,30000,1327879,1,2024-03-23,4,8,23
4328,1161,552,1,585602,0,15000,600602,5,2025-06-29,3,5,22
4329,1008,55,1,1039429,103942,20000,955487,9,2024-07-15,3,10,20
4330,856,255,5,237829,11891,10000,1139690,4,2024-10-06,2,31,8
4331,864,395,1,1043936,52196,25000,1016740,10,2026-06-12,3,40,24
4332,1474,147,1,1297879,0,25000,1322879,6,2025-06-01,4,7,25
4333,870,154,1,1307879,196181,0,1111698,11,2025-08-15,3,8,4
4334,1953,170,1,562301,0,15000,577301,3,2025-09-11,2,6,4
