inventory_id,subproduct_id,warehouse_id,quantity,last_updated
1025,205,WH-Makassar,369,2026-04-09 00:00:00
1026,206,WH-Jakarta,163,2025-03-10 00:00:00
1027,206,WH-Bandung,153,2025-02-15 00:00:00
1028,206,WH-Surabaya,414,2025-04-28 00:00:00
1029,206,WH-Medan,11,2025-12-18 00:00:00
1030,206,WH-Makassar,331,2025-04-22 00:00:00
1031,207,WH-Jakarta,346,2025-06-18 00:00:00
1032,207,WH-Bandung,476,2025-09-07 00:00:00
1033,207,WH-Surabaya,264,2025-06-28 00:00:00
1034,207,WH-Medan,282,2025-06-13 00:00:00
1035,207,WH-Makassar,169,2026-07-28 00:00:00
1036,208,WH-Jakarta,218,2026-04-19 00:00:00
1037,208,WH-Bandung,118,2026-02-19 00:00:00
1038,208,WH-Surabaya,322,2025-07-08 00:00:00
1039,208,WH-Medan,95,2026-03-19 00:00:00
1040,208,WH-Makassar,202,2025-01-30 00:00:00
1041,209,WH-Jakarta,377,2025-07-22 00:00:00
1042,209,WH-Bandung,230,2026-03-16 00:00:00
1043,209,WH-Surabaya,199,2025-01-05 00:00:00
1044,209,WH-Medan,360,2025-08-08 00:00:00
1045,209,WH-Makassar,105,2025-10-13 00:00:00
1046,210,WH-Jakarta,385,2025-03-06 00:00:00
1047,210,WH-Bandung,295,2025-04-15 00:00:00
1048,210,WH-Surabaya,409,2026-07-04 00:00:00
1049,210,WH-Medan,95,2026-01-10 00:00:00
1050,210,WH-Makassar,166,2025-07-21 00:00:00
1051,211,WH-Jakarta,234,2025-04-27 00:00:00
1052,211,WH-Bandung,134,2026-05-17 00:00:00
1053,211,WH-Surabaya,270,2025-11-17 00:00:00
1054,211,WH-Medan,305,2026-02-02 00:00:00
1055,211,WH-Makassar,312,2026-02-06 00:00:00
1056,212,WH-Jakarta,300,2025-04-27 00:00:00
1057,212,WH-Bandung,178,2025-12-27 00:00:00
1058,212,WH-Surabaya,432,2026-04-14 00:00:00
1059,212,WH-Medan,316,2025-06-26 00:00:00
1060,212,WH-Makassar,416,2025-11-01 00:00:00
1061,213,WH-Jakarta,470,2025-03-28 00:00:00
1062,213,WH-Bandung,344,2025-05-18 00:00:00
1063,213,WH-Surabaya,160,2025-05-01 00:00:00
1064,213,WH-Medan,122,2025-11-09 00:00:00
1065,213,WH-Makassar,59,2025-07-07 00:00:00
1066,214,WH-Jakarta,191,2025-05-25 00:00:00
1067,214,WH-Bandung,261,2026-02-02 00:00:00
1068,214,WH-Surabaya,214,2025-05-22 00:00:00
1069,214,WH-Medan,294,2026-01-28 00:00:00
1070,214,WH-Makassar,216,2025-07-10 00:00:00
1071,215,WH-Jakarta,249,2026-07-05 00:00:00
1072,215,WH-Bandung,355,2025-06-27 00:00:00
1073,215,WH-Surabaya,284,2025-06-20 00:00:00
1074,215,WH-Medan,250,2025-10-23 00:00:00
1075,215,WH-Makassar,71,2025-07-11 00:00:00
1076,216,WH-Jakarta,161,2026-04-07 00:00:00
1077,216,WH-Bandung,317,2025-02-24 00:00:00
1078,216,WH-Surabaya,443,2026-01-03 00:00:00
1079,216,WH-Medan,487,2025-01-10 00:00:00
1080,216,WH-Makassar,248,2025-05-20 00:00:00
1081,217,WH-Jakarta,99,2026-01-29 00:00:00
1082,217,WH-Bandung,493,2026-07-30 00:00:00
1083,217,WH-Surabaya,258,2026-05-22 00:00:00
1084,217,WH-Medan,209,2026-05-19 00:00:00
1085,217,WH-Makassar,212,2026-03-31 00:00:00
1086,218,WH-Jakarta,250,2025-06-21 00:00:00
1087,218,WH-Bandung,42,2026-08-02 00:00:00
1088,218,WH-Surabaya,15,2025-08-14 00:00:00
1089,218,WH-Medan,149,2025-02-03 00:00:00
1090,218,WH-Makassar,140,2025-08-19 00:00:00
1091,219,WH-Jakarta,275,2025-10-23 00:00:00
1092,219,WH-Bandung,86,2026-04-14 00:00:00
1093,219,WH-Surabaya,289,2026-05-23 00:00:00
1094,219,WH-Medan,281,2026-06-08 00:00:00
1095,219,WH-Makassar,57,2026-08-10 00:00:00
1096,220,WH-Jakarta,58,2025-10-02 00:00:00
1097,220,WH-Bandung,396,2026-07-11 00:00:00
1098,220,WH-Surabaya,421,2026-01-11 00:00:00
1099,220,WH-Medan,277,2025-02-12 00:00:00
1100,220,WH-Makassar,389,2026-03-28 00:00:00
1101,221,WH-Jakarta,279,2025-08-12 00:00:00
1102,221,WH-Bandung,217,2025-04-15 00:00:00
1103,221,WH-Surabaya,376,2025-09-11 00:00:00
1104,221,WH-Medan,152,2025-02-03 00:00:00
1105,221,WH-Makassar,230,2025-09-27 00:00:00
1106,222,WH-Jakarta,178,2025-03-31 00:00:00
1107,222,WH-Bandung,224,2025-05-01 00:00:00
1108,222,WH-Surabaya,397,2025-08-31 00:00:00
1109,222,WH-Medan,107,2025-12-26 00:00:00
1110,222,WH-Makassar,440,2026-03-15 00:00:00
1111,223,WH-Jakarta,84,2025-05-23 00:00:00
1112,223,WH-Bandung,401,2025-07-31 00:00:00
1113,223,WH-Surabaya,416,2025-07-31 00:00:00
1114,223,WH-Medan,412,2025-03-02 00:00:00
1115,223,WH-Makassar,291,2025-12-26 00:00:00
1116,224,WH-Jakarta,272,2025-10-15 00:00:00
1117,224,WH-Bandung,305,2026-07-06 00:00:00
1118,224,WH-Surabaya,86,2025-11-28 00:00:00
1119,224,WH-Medan,360,2025-10-27 00:00:00
1120,224,WH-Makassar,148,2026-08-10 00:00:00
1121,225,WH-Jakarta,136,2026-06-11 00:00:00
1122,225,WH-Bandung,460,2025-04-08 00:00:00
1123,225,WH-Surabaya,69,2026-02-26 00:00:00
1124,225,WH-Medan,470,2025-03-02 00:00:00
1125,225,WH-Makassar,141,2025-05-10 00:00:00
1126,226,WH-Jakarta,359,2025-05-16 00:00:00
1127,226,WH-Bandung,127,2025-05-30 00:00:00
1128,226,WH-Surabaya,364,2025-11-26 00:00:00
1129,226,WH-Medan,424,2025-09-11 00:00:00
1130,226,WH-Makassar,389,2026-02-07 00:00:00
1131,227,WH-Jakarta,250,2025-05-26 00:00:00
1132,227,WH-Bandung,295,2025-10-03 00:00:00
1133,227,WH-Surabaya,321,2026-03-01 00:00:00
1134,227,WH-Medan,192,2026-04-08 00:00:00
1135,227,WH-Makassar,38,2025-04-06 00:00:00
1136,228,WH-Jakarta,206,2026-06-12 00:00:00
1137,228,WH-Bandung,383,2025-10-12 00:00:00
1138,228,WH-Surabaya,355,2026-01-13 00:00:00
1139,228,WH-Medan,232,2026-05-15 00:00:00
1140,228,WH-Makassar,167,2026-08-19 00:00:00
1141,229,WH-Jakarta,1,2025-04-06 00:00:00
1142,229,WH-Bandung,374,2026-04-15 00:00:00
1143,229,WH-Surabaya,325,2026-01-02 00:00:00
1144,229,WH-Medan,435,2025-03-06 00:00:00
1145,229,WH-Makassar,407,2026-07-02 00:00:00
1146,230,WH-Jakarta,203,2025-08-12 00:00:00
1147,230,WH-Bandung,495,2026-03-16 00:00:00
1148,230,WH-Surabaya,422,2025-08-05 00:00:00
1149,230,WH-Medan,253,2025-10-02 00:00:00
1150,230,WH-Makassar,165,2025-10-18 00:00:00
1151,231,WH-Jakarta,172,2026-07-15 00:00:00
1152,231,WH-Bandung,295,2025-05-14 00:00:00
1153,231,WH-Surabaya,289,2026-05-12 00:00:00
1154,231,WH-Medan,403,2025-12-18 00:00:00
1155,231,WH-Makassar,457,2025-02-19 00:00:00
1156,232,WH-Jakarta,23,2025-04-12 00:00:00
1157,232,WH-Bandung,320,2026-04-16 00:00:00
1158,232,WH-Surabaya,8,2025-05-08 00:00:00
1159,232,WH-Medan,475,2025-06-11 00:00:00
1160,232,WH-Makassar,225,2026-04-13 00:00:00
1161,233,WH-Jakarta,0,2026-03-15 00:00:00
1162,233,WH-Bandung,103,2025-05-16 00:00:00
1163,233,WH-Surabaya,451,2025-11-06 00:00:00
1164,233,WH-Medan,81,2025-10-08 00:00:00
1165,233,WH-Makassar,47,2026-01-05 00:00:00
1166,234,WH-Jakarta,128,2025-03-26 00:00:00
1167,234,WH-Bandung,190,2025-06-19 00:00:00
1168,234,WH-Surabaya,26,2026-02-10 00:00:00
1169,234,WH-Medan,320,2025-11-09 00:00:00
1170,234,WH-Makassar,371,2025-08-28 00:00:00
1171,235,WH-Jakarta,219,2025-04-04 00:00:00
1172,235,WH-Bandung,360,2025-04-08 00:00:00
1173,235,WH-Surabaya,0,2025-08-07 00:00:00
1174,235,WH-Medan,244,2025-03-21 00:00:00
1175,235,WH-Makassar,67,2025-08-20 00:00:00
1176,236,WH-Jakarta,265,2026-04-01 00:00:00
1177,236,WH-Bandung,4,2025-01-09 00:00:00
1178,236,WH-Surabaya,356,2025-12-18 00:00:00
1179,236,WH-Medan,418,2025-05-04 00:00:00
1180,236,WH-Makassar,440,2026-03-09 00:00:00
1181,237,WH-Jakarta,355,2025-05-16 00:00:00
1182,237,WH-Bandung,244,2025-03-14 00:00:00
1183,237,WH-Surabaya,117,2026-01-28 00:00:00
1184,237,WH-Medan,45,2025-04-15 00:00:00
1185,237,WH-Makassar,52,2025-11-17 00:00:00
1186,238,WH-Jakarta,188,2025-11-03 00:00:00
1187,238,WH-Bandung,70,2026-01-27 00:00:00
1188,238,WH-Surabaya,396,2025-05-17 00:00:00
1189,238,WH-Medan,328,2025-05-27 00:00:00
1190,238,WH-Makassar,35,2026-06-28 00:00:00
1191,239,WH-Jakarta,288,2025-01-09 00:00:00
1192,239,WH-Bandung,312,2025-06-18 00:00:00
1193,239,WH-Surabaya,225,2025-12-26 00:00:00
1194,239,WH-Medan,369,2025-08-07 00:00:00
1195,239,WH-Makassar,321,2025-06-05 00:00:00
1196,240,WH-Jakarta,470,2026-02-26 00:00:00
1197,240,WH-Bandung,315,2026-03-30 00:00:00
1198,240,WH-Surabaya,440,2025-08-11 00:00:00
1199,240,WH-Medan,44,2025-04-13 00:00:00
1200,240,WH-Makassar,71,2025-05-07 00:00:00
1201,241,WH-Jakarta,301,2026-01-29 00:00:00
1202,241,WH-Bandung,179,2026-03-16 00:00:00
1203,241,WH-Surabaya,161,2025-05-24 00:00:00
1204,241,WH-Medan,126,2025-10-11 00:00:00
1205,241,WH-Makassar,330,2025-03-28 00:00:00
1206,242,WH-Jakarta,127,2026-07-21 00:00:00
1207,242,WH-Bandung,307,2025-10-19 00:00:00
1208,242,WH-Surabaya,398,2025-01-28 00:00:00
1209,242,WH-Medan,434,2025-11-05 00:00:00
1210,242,WH-Makassar,105,2026-06-15 00:00:00
1211,243,WH-Jakarta,310,2026-06-06 00:00:00
1212,243,WH-Bandung,96,2026-02-06 00:00:00
1213,243,WH-Surabaya,151,2025-02-25 00:00:00
1214,243,WH-Medan,401,2025-09-03 00:00:00
1215,243,WH-Makassar,253,2026-01-31 00:00:00
1216,244,WH-Jakarta,57,2025-09-04 00:00:00
1217,244,WH-Bandung,255,2025-03-14 00:00:00
1218,244,WH-Surabaya,270,2025-01-13 00:00:00
1219,244,WH-Medan,184,2025-11-21 00:00:00
1220,244,WH-Makassar,67,2026-02-01 00:00:00
1221,245,WH-Jakarta,440,2026-08-06 00:00:00
1222,245,WH-Bandung,215,2026-01-10 00:00:00
1223,245,WH-Surabaya,279,2025-06-26 00:00:00
1224,245,WH-Medan,390,2026-04-28 00:00:00
1225,245,WH-Makassar,488,2025-03-16 00:00:00
1226,246,WH-Jakarta,8,2025-03-11 00:00:00
1227,246,WH-Bandung,7,2025-09-26 00:00:00
1228,246,WH-Surabaya,110,2025-02-10 00:00:00
1229,246,WH-Medan,472,2025-03-03 00:00:00
1230,246,WH-Makassar,485,2026-02-12 00:00:00
1231,247,WH-Jakarta,259,2025-10-21 00:00:00
1232,247,WH-Bandung,321,2026-05-29 00:00:00
1233,247,WH-Surabaya,392,2026-03-02 00:00:00
1234,247,WH-Medan,216,2026-02-16 00:00:00
1235,247,WH-Makassar,42,2026-07-04 00:00:00
1236,248,WH-Jakarta,275,2025-06-06 00:00:00
1237,248,WH-Bandung,142,2025-03-27 00:00:00
1238,248,WH-Surabaya,158,2025-03-22 00:00:00
1239,248,WH-Medan,261,2025-07-28 00:00:00
1240,248,WH-Makassar,498,2025-06-09 00:00:00
1241,249,WH-Jakarta,274,2025-12-01 00:00:00
1242,249,WH-Bandung,200,2026-08-24 00:00:00
1243,249,WH-Surabaya,324,2025-03-09 00:00:00
1244,249,WH-Medan,158,2026-03-24 00:00:00
1245,249,WH-Makassar,373,2025-09-02 00:00:00
1246,250,WH-Jakarta,29,2025-09-08 00:00:00
1247,250,WH-Bandung,44,2026-03-21 00:00:00
1248,250,WH-Surabaya,59,2026-04-10 00:00:00
1249,250,WH-Medan,313,2025-02-26 00:00:00
1250,250,WH-Makassar,158,2025-06-29 00:00:00
1251,251,WH-Jakarta,61,2025-01-13 00:00:00
1252,251,WH-Bandung,362,2025-05-21 00:00:00
1253,251,WH-Surabaya,359,2025-01-12 00:00:00
1254,251,WH-Medan,83,2026-05-24 00:00:00
1255,251,WH-Makassar,487,2025-12-22 00:00:00
1256,252,WH-Jakarta,267,2026-06-14 00:00:00
1257,252,WH-Bandung,400,2025-09-23 00:00:00
1258,252,WH-Surabaya,85,2026-01-16 00:00:00
1259,252,WH-Medan,64,2025-10-03 00:00:00
1260,252,WH-Makassar,375,2025-05-01 00:00:00
1261,253,WH-Jakarta,394,2025-01-31 00:00:00
1262,253,WH-Bandung,171,2026-03-16 00:00:00
1263,253,WH-Surabaya,139,2026-06-21 00:00:00
1264,253,WH-Medan,32,2025-09-27 00:00:00
1265,253,WH-Makassar,364,2026-08-14 00:00:00
1266,254,WH-Jakarta,321,2025-03-20 00:00:00
1267,254,WH-Bandung,254,2026-04-12 00:00:00
1268,254,WH-Surabaya,261,2026-01-04 00:00:00
1269,254,WH-Medan,28,2026-05-27 00:00:00
1270,254,WH-Makassar,439,2026-08-04 00:00:00
1271,255,WH-Jakarta,85,2026-01-12 00:00:00
1272,255,WH-Bandung,80,2025-09-19 00:00:00
1273,255,WH-Surabaya,395,2025-04-16 00:00:00
1274,255,WH-Medan,457,2026-08-11 00:00:00
1275,255,WH-Makassar,345,2025-04-29 00:00:00
1276,256,WH-Jakarta,116,2026-06-06 00:00:00
1277,256,WH-Bandung,1,2025-02-15 00:00:00
1278,256,WH-Surabaya,439,2025-01-13 00:00:00
1279,256,WH-Medan,125,2025-02-17 00:00:00
1280,256,WH-Makassar,241,2026-01-08 00:00:00
1281,257,WH-Jakarta,196,2025-06-03 00:00:00
1282,257,WH-Bandung,91,2025-02-06 00:00:00
1283,257,WH-Surabaya,283,2026-03-06 00:00:00
1284,257,WH-Medan,114,2025-11-26 00:00:00
1285,257,WH-Makassar,127,2026-03-03 00:00:00
1286,258,WH-Jakarta,468,2025-11-24 00:00:00
1287,258,WH-Bandung,138,2025-03-21 00:00:00
1288,258,WH-Surabaya,292,2026-01-17 00:00:00
1289,258,WH-Medan,61,2026-05-30 00:00:00
1290,258,WH-Makassar,344,2025-02-23 00:00:00
1291,259,WH-Jakarta,91,2025-08-17 00:00:00
1292,259,WH-Bandung,411,2026-06-13 00:00:00
1293,259,WH-Surabaya,23,2026-02-15 00:00:00
1294,259,WH-Medan,35,2026-04-22 00:00:00
1295,259,WH-Makassar,443,2025-10-17 00:00:00
1296,260,WH-Jakarta,396,2025-11-15 00:00:00
1297,260,WH-Bandung,167,2025-03-30 00:00:00
1298,260,WH-Surabaya,283,2026-04-13 00:00:00
1299,260,WH-Medan,4,2026-01-13 00:00:00
1300,260,WH-Makassar,102,2025-10-26 00:00:00
1301,261,WH-Jakarta,288,2025-11-08 00:00:00
1302,261,WH-Bandung,378,2025-09-06 00:00:00
1303,261,WH-Surabaya,237,2026-01-13 00:00:00
1304,261,WH-Medan,302,2026-05-21 00:00:00
1305,261,WH-Makassar,395,2025-07-20 00:00:00
1306,262,WH-Jakarta,375,2026-07-14 00:00:00
1307,262,WH-Bandung,389,2025-09-09 00:00:00
1308,262,WH-Surabaya,77,2025-01-07 00:00:00
1309,262,WH-Medan,477,2026-02-24 00:00:00
1310,262,WH-Makassar,12,2025-08-27 00:00:00
1311,263,WH-Jakarta,277,2025-12-21 00:00:00
1312,263,WH-Bandung,325,2025-01-10 00:00:00
1313,263,WH-Surabaya,486,2025-12-10 00:00:00
1314,263,WH-Medan,0,2026-01-21 00:00:00
1315,263,WH-Makassar,434,2025-11-11 00:00:00
1316,264,WH-Jakarta,53,2025-07-30 00:00:00
1317,264,WH-Bandung,271,2025-09-01 00:00:00
1318,264,WH-Surabaya,214,2026-05-19 00:00:00
1319,264,WH-Medan,492,2025-03-03 00:00:00
1320,264,WH-Makassar,497,2025-05-26 00:00:00
1321,265,WH-Jakarta,364,2025-10-14 00:00:00
1322,265,WH-Bandung,47,2025-02-14 00:00:00
1323,265,WH-Surabaya,471,2025-08-26 00:00:00
1324,265,WH-Medan,459,2026-06-17 00:00:00
1325,265,WH-Makassar,211,2026-01-17 00:00:00
1326,266,WH-Jakarta,234,2025-03-28 00:00:00
1327,266,WH-Bandung,297,2025-04-08 00:00:00
1328,266,WH-Surabaya,258,2025-05-17 00:00:00
1329,266,WH-Medan,326,2026-02-08 00:00:00
1330,266,WH-Makassar,38,2026-08-05 00:00:00
1331,267,WH-Jakarta,31,2026-03-22 00:00:00
1332,267,WH-Bandung,339,2025-05-14 00:00:00
1333,267,WH-Surabaya,121,2025-10-26 00:00:00
1334,267,WH-Medan,133,2025-11-19 00:00:00
1335,267,WH-Makassar,474,2026-02-07 00:00:00
1336,268,WH-Jakarta,358,2025-12-01 00:00:00
1337,268,WH-Bandung,162,2026-04-09 00:00:00
1338,268,WH-Surabaya,139,2025-08-28 00:00:00
1339,268,WH-Medan,38,2025-07-27 00:00:00
1340,268,WH-Makassar,69,2026-08-22 00:00:00
1341,269,WH-Jakarta,55,2025-06-09 00:00:00
1342,269,WH-Bandung,54,2025-06-18 00:00:00
1343,269,WH-Surabaya,230,2026-04-23 00:00:00
1344,269,WH-Medan,160,2026-02-21 00:00:00
1345,269,WH-Makassar,61,2026-07-03 00:00:00
1346,270,WH-Jakarta,183,2025-08-01 00:00:00
1347,270,WH-Bandung,231,2025-11-12 00:00:00
1348,270,WH-Surabaya,237,2025-09-29 00:00:00
1349,270,WH-Medan,436,2025-05-03 00:00:00
1350,270,WH-Makassar,46,2025-06-11 00:00:00
1351,271,WH-Jakarta,413,2025-11-08 00:00:00
1352,271,WH-Bandung,423,2025-02-11 00:00:00
1353,271,WH-Surabaya,110,2025-12-02 00:00:00
1354,271,WH-Medan,75,2025-04-04 00:00:00
1355,271,WH-Makassar,364,2025-09-12 00:00:00
1356,272,WH-Jakarta,495,2025-12-31 00:00:00
1357,272,WH-Bandung,202,2026-06-10 00:00:00
1358,272,WH-Surabaya,25,2025-11-03 00:00:00
1359,272,WH-Medan,133,2025-06-28 00:00:00
1360,272,WH-Makassar,15,2026-02-19 00:00:00
1361,273,WH-Jakarta,437,2026-04-09 00:00:00
1362,273,WH-Bandung,284,2026-07-18 00:00:00
1363,273,WH-Surabaya,127,2025-04-07 00:00:00
1364,273,WH-Medan,236,2025-04-15 00:00:00
1365,273,WH-Makassar,411,2025-05-24 00:00:00
1366,274,WH-Jakarta,62,2025-01-13 00:00:00
1367,274,WH-Bandung,31,2025-08-16 00:00:00
1368,274,WH-Surabaya,66,2025-07-22 00:00:00
1369,274,WH-Medan,421,2026-02-15 00:00:00
1370,274,WH-Makassar,190,2025-03-28 00:00:00
1371,275,WH-Jakarta,298,2026-08-24 00:00:00
1372,275,WH-Bandung,132,2025-03-18 00:00:00
1373,275,WH-Surabaya,11,2025-03-08 00:00:00
1374,275,WH-Medan,101,2026-03-31 00:00:00
1375,275,WH-Makassar,414,2025-05-12 00:00:00
1376,276,WH-Jakarta,47,2025-12-06 00:00:00
1377,276,WH-Bandung,62,2025-02-13 00:00:00
1378,276,WH-Surabaya,482,2026-04-18 00:00:00
1379,276,WH-Medan,25,2025-06-22 00:00:00
1380,276,WH-Makassar,473,2026-08-11 00:00:00
1381,277,WH-Jakarta,221,2026-02-09 00:00:00
1382,277,WH-Bandung,254,2025-01-31 00:00:00
1383,277,WH-Surabaya,195,2026-03-13 00:00:00
1384,277,WH-Medan,88,2025-12-29 00:00:00
1385,277,WH-Makassar,109,2025-07-11 00:00:00
1386,278,WH-Jakarta,140,2025-10-14 00:00:00
1387,278,WH-Bandung,228,2025-06-02 00:00:00
1388,278,WH-Surabaya,17,2025-09-09 00:00:00
1389,278,WH-Medan,331,2025-10-30 00:00:00
1390,278,WH-Makassar,255,2026-02-26 00:00:00
1391,279,WH-Jakarta,451,2026-07-18 00:00:00
1392,279,WH-Bandung,245,2025-03-04 00:00:00
1393,279,WH-Surabaya,44,2025-10-14 00:00:00
1394,279,WH-Medan,196,2025-05-21 00:00:00
1395,279,WH-Makassar,214,2025-07-24 00:00:00
1396,280,WH-Jakarta,329,2026-06-23 00:00:00
1397,280,WH-Bandung,127,2026-07-11 00:00:00
1398,280,WH-Surabaya,406,2025-01-20 00:00:00
1399,280,WH-Medan,195,2026-01-03 00:00:00
1400,280,WH-Makassar,245,2026-07-12 00:00:00
1401,281,WH-Jakarta,400,2026-05-12 00:00:00
1402,281,WH-Bandung,176,2026-08-03 00:00:00
1403,281,WH-Surabaya,257,2025-11-26 00:00:00
1404,281,WH-Medan,198,2025-10-04 00:00:00
1405,281,WH-Makassar,92,2025-01-27 00:00:00
1406,282,WH-Jakarta,163,2025-08-13 00:00:00
1407,282,WH-Bandung,15,2025-10-15 00:00:00
1408,282,WH-Surabaya,29,2026-04-29 00:00:00
1409,282,WH-Medan,271,2026-01-02 00:00:00
1410,282,WH-Makassar,392,2026-08-22 00:00:00
1411,283,WH-Jakarta,119,2025-06-13 00:00:00
1412,283,WH-Bandung,51,2025-09-11 00:00:00
1413,283,WH-Surabaya,336,2025-09-04 00:00:00
1414,283,WH-Medan,136,2026-07-01 00:00:00
1415,283,WH-Makassar,417,2025-02-27 00:00:00
1416,284,WH-Jakarta,391,2025-08-13 00:00:00
1417,284,WH-Bandung,294,2026-02-02 00:00:00
1418,284,WH-Surabaya,181,2025-06-27 00:00:00
1419,284,WH-Medan,90,2025-08-31 00:00:00
1420,284,WH-Makassar,303,2025-11-22 00:00:00
1421,285,WH-Jakarta,412,2026-01-03 00:00:00
1422,285,WH-Bandung,467,2025-01-29 00:00:00
1423,285,WH-Surabaya,360,2025-12-27 00:00:00
1424,285,WH-Medan,485,2026-08-05 00:00:00
1425,285,WH-Makassar,288,2025-05-26 00:00:00
1426,286,WH-Jakarta,288,2025-07-12 00:00:00
1427,286,WH-Bandung,428,2026-05-20 00:00:00
1428,286,WH-Surabaya,277,2025-11-13 00:00:00
1429,286,WH-Medan,89,2026-05-18 00:00:00
1430,286,WH-Makassar,19,2025-04-03 00:00:00
1431,287,WH-Jakarta,28,2025-08-27 00:00:00
1432,287,WH-Bandung,308,2025-08-13 00:00:00
1433,287,WH-Surabaya,10,2026-06-24 00:00:00
1434,287,WH-Medan,244,2025-01-01 00:00:00
1435,287,WH-Makassar,169,2025-07-26 00:00:00
1436,288,WH-Jakarta,412,2025-05-14 00:00:00
1437,288,WH-Bandung,174,2025-07-01 00:00:00
1438,288,WH-Surabaya,470,2025-11-28 00:00:00
1439,288,WH-Medan,30,2025-01-23 00:00:00
1440,288,WH-Makassar,75,2026-08-24 00:00:00
1441,289,WH-Jakarta,360,2025-05-26 00:00:00
1442,289,WH-Bandung,396,2025-04-24 00:00:00
1443,289,WH-Surabaya,433,2026-06-23 00:00:00
1444,289,WH-Medan,440,2026-01-09 00:00:00
1445,289,WH-Makassar,491,2025-03-16 00:00:00
1446,290,WH-Jakarta,191,2026-02-10 00:00:00
1447,290,WH-Bandung,300,2025-04-14 00:00:00
1448,290,WH-Surabaya,172,2025-11-06 00:00:00
1449,290,WH-Medan,165,2025-05-20 00:00:00
1450,290,WH-Makassar,499,2025-06-11 00:00:00
1451,291,WH-Jakarta,374,2026-03-24 00:00:00
1452,291,WH-Bandung,405,2026-05-14 00:00:00
1453,291,WH-Surabaya,332,2025-11-21 00:00:00
1454,291,WH-Medan,89,2026-07-30 00:00:00
1455,291,WH-Makassar,355,2026-01-01 00:00:00
1456,292,WH-Jakarta,114,2025-06-29 00:00:00
1457,292,WH-Bandung,193,2025-11-11 00:00:00
1458,292,WH-Surabaya,375,2025-10-29 00:00:00
1459,292,WH-Medan,65,2025-07-01 00:00:00
1460,292,WH-Makassar,373,2025-01-02 00:00:00
1461,293,WH-Jakarta,485,2026-08-10 00:00:00
1462,293,WH-Bandung,200,2026-08-05 00:00:00
1463,293,WH-Surabaya,16,2025-07-06 00:00:00
1464,293,WH-Medan,308,2025-11-22 00:00:00
1465,293,WH-Makassar,471,2025-08-15 00:00:00
1466,294,WH-Jakarta,327,2026-08-03 00:00:00
1467,294,WH-Bandung,53,2026-05-24 00:00:00
1468,294,WH-Surabaya,72,2025-12-06 00:00:00
1469,294,WH-Medan,381,2025-03-21 00:00:00
1470,294,WH-Makassar,121,2025-12-22 00:00:00
1471,295,WH-Jakarta,163,2025-06-21 00:00:00
1472,295,WH-Bandung,325,2025-04-01 00:00:00
1473,295,WH-Surabaya,420,2025-12-10 00:00:00
1474,295,WH-Medan,228,2025-01-12 00:00:00
1475,295,WH-Makassar,135,2025-08-03 00:00:00
1476,296,WH-Jakarta,127,2025-03-11 00:00:00
1477,296,WH-Bandung,179,2025-09-20 00:00:00
1478,296,WH-Surabaya,402,2025-04-21 00:00:00
1479,296,WH-Medan,368,2025-01-02 00:00:00
1480,296,WH-Makassar,24,2026-01-31 00:00:00
1481,297,WH-Jakarta,224,2026-03-06 00:00:00
1482,297,WH-Bandung,496,2025-06-20 00:00:00
1483,297,WH-Surabaya,452,2026-02-28 00:00:00
1484,297,WH-Medan,252,2026-01-23 00:00:00
1485,297,WH-Makassar,179,2026-07-14 00:00:00
1486,298,WH-Jakarta,192,2025-04-14 00:00:00
1487,298,WH-Bandung,424,2026-05-06 00:00:00
1488,298,WH-Surabaya,403,2026-08-15 00:00:00
1489,298,WH-Medan,333,2025-08-19 00:00:00
1490,298,WH-Makassar,83,2026-04-08 00:00:00
1491,299,WH-Jakarta,37,2025-02-04 00:00:00
1492,299,WH-Bandung,150,2025-01-21 00:00:00
1493,299,WH-Surabaya,163,2025-09-25 00:00:00
1494,299,WH-Medan,487,2025-04-18 00:00:00
1495,299,WH-Makassar,37,2025-12-17 00:00:00
1496,300,WH-Jakarta,87,2026-01-20 00:00:00
1497,300,WH-Bandung,82,2025-03-18 00:00:00
1498,300,WH-Surabaya,280,2025-04-06 00:00:00
1499,300,WH-Medan,173,2026-05-10 00:00:00
1500,300,WH-Makassar,360,2025-02-01 00:00:00
1501,301,WH-Jakarta,220,2025-06-18 00:00:00
1502,301,WH-Bandung,310,2026-03-21 00:00:00
1503,301,WH-Surabaya,80,2025-02-24 00:00:00
1504,301,WH-Medan,51,2025-12-06 00:00:00
1505,301,WH-Makassar,105,2025-07-14 00:00:00
1506,302,WH-Jakarta,209,2026-07-22 00:00:00
1507,302,WH-Bandung,369,2026-07-08 00:00:00
1508,302,WH-Surabaya,135,2025-10-16 00:00:00
1509,302,WH-Medan,152,2025-09-01 00:00:00
1510,302,WH-Makassar,49,2025-02-20 00:00:00
1511,303,WH-Jakarta,201,2026-08-09 00:00:00
1512,303,WH-Bandung,281,2026-05-18 00:00:00
1513,303,WH-Surabaya,78,2025-02-25 00:00:00
1514,303,WH-Medan,184,2025-01-04 00:00:00
1515,303,WH-Makassar,218,2025-03-31 00:00:00
1516,304,WH-Jakarta,150,2026-05-07 00:00:00
1517,304,WH-Bandung,102,2025-04-10 00:00:00
1518,304,WH-Surabaya,13,2025-07-31 00:00:00
1519,304,WH-Medan,87,2025-10-26 00:00:00
